;;gen-17;feb-17;mar-17;apr-17;mag-17;giu-17;lug-17;ago-17;set-17;ott-17;nov-17;dic-17;gen-18;feb-18;mar-18;apr-18;mag-18;giu-18
5;20:18; 1,67 ; 1,47 ; 1,47 ; 3,14 ; 3,14 ; 0,98 ; 3,53 ; 0,88 ; 2,65 ; 4,02 ; 3,73 ; 6,57 ; 3,53 ; 2,94 ; 1,57 ; 1,18 ; 0,98 ; 0,88 
5;20:24; 1,57 ; 1,57 ; 1,76 ; 3,04 ; 2,94 ; 0,98 ; 3,43 ; 1,27 ; 2,35 ; 4,12 ; 3,63 ; 6,27 ; 3,43 ; 3,14 ; 1,76 ; 1,18 ; 0,98 ; 0,88 
5;20:30; 1,67 ; 1,57 ; 1,37 ; 3,24 ; 3,04 ; 0,98 ; 3,63 ; 1,57 ; 2,25 ; 4,22 ; 3,63 ; 6,47 ; 3,53 ; 3,14 ; 1,76 ; 1,08 ; 0,98 ; 0,98 
5;20:36; 1,76 ; 1,57 ; 1,47 ; 3,33 ; 3,04 ; 1,08 ; 3,43 ; 0,88 ; 2,45 ; 4,41 ; 3,73 ; 6,27 ; 3,63 ; 3,14 ; 1,67 ; 0,88 ; 0,98 ; 0,88 
5;20:42; 1,57 ; 1,57 ; 1,76 ; 3,14 ; 2,94 ; 0,98 ; 3,63 ; 0,69 ; 2,45 ; 4,31 ; 3,73 ; 6,47 ; 4,02 ; 3,04 ; 1,57 ; 1,27 ; 1,27 ; 0,88 
5;20:48; 1,37 ; 1,67 ; 1,67 ; 2,75 ; 3,04 ; 0,98 ; 3,53 ; 1,27 ; 2,06 ; 4,31 ; 3,92 ; 6,37 ; 4,22 ; 3,04 ; 1,86 ; 1,08 ; 0,98 ; 0,78 
5;20:54; 1,47 ; 1,67 ; 1,96 ; 2,65 ; 3,14 ; 0,98 ; 3,43 ; 1,37 ; 2,25 ; 4,51 ; 3,92 ; 6,47 ; 4,12 ; 3,33 ; 1,86 ; 0,98 ; 0,88 ; 0,78 
5;21:00; 1,47 ; 1,76 ; 1,96 ; 2,75 ; 3,04 ; 1,08 ; 3,43 ; 1,18 ; 2,35 ; 4,22 ; 3,92 ; 6,67 ; 4,02 ; 3,24 ; 1,76 ; 1,18 ; 0,78 ; 0,88 
5;21:06; 1,57 ; 1,76 ; 1,86 ; 2,84 ; 3,04 ; 1,18 ; 3,53 ; 1,27 ; 2,35 ; 4,31 ; 3,82 ; 6,57 ; 3,53 ; 3,33 ; 2,16 ; 1,08 ; 1,08 ; 0,88 
5;21:12; 1,57 ; 1,67 ; 1,86 ; 2,75 ; 3,04 ; 1,18 ; 3,63 ; 1,27 ; 2,35 ; 4,31 ; 3,82 ; 6,47 ; 3,63 ; 3,14 ; 2,25 ; 1,27 ; 1,08 ; 0,98 
5;21:18; 1,57 ; 1,86 ; 1,57 ; 2,75 ; 3,04 ; 1,08 ; 3,73 ; 0,98 ; 2,35 ; 4,41 ; 3,73 ; 6,67 ; 3,92 ; 3,53 ; 2,45 ; 1,18 ; 1,27 ; 0,78 
5;21:24; 1,67 ; 1,96 ; 1,67 ; 2,84 ; 3,04 ; 0,88 ; 3,63 ; 0,88 ; 1,96 ; 4,31 ; 3,53 ; 6,76 ; 3,73 ; 3,53 ; 2,25 ; 1,27 ; 1,18 ; 0,88 
5;21:30; 1,57 ; 2,06 ; 1,76 ; 2,94 ; 2,94 ; 0,98 ; 3,73 ; 1,08 ; 2,16 ; 4,22 ; 3,53 ; 6,76 ; 4,02 ; 3,43 ; 2,55 ; 0,88 ; 0,88 ; 0,78 
5;21:36; 1,57 ; 1,96 ; 1,57 ; 3,04 ; 2,94 ; 0,88 ; 3,73 ; 1,37 ; 2,55 ; 4,31 ; 3,33 ; 6,57 ; 4,02 ; 3,43 ; 2,65 ; 1,08 ; 0,88 ; 0,88 
5;21:42; 1,47 ; 1,96 ; 1,37 ; 2,94 ; 2,84 ; 1,18 ; 3,73 ; 1,47 ; 2,35 ; 4,22 ; 3,33 ; 6,67 ; 3,82 ; 3,43 ; 3,04 ; 0,98 ; 0,88 ; 0,88 
5;21:48; 1,67 ; 1,96 ; 1,57 ; 2,84 ; 3,04 ; 1,18 ; 3,53 ; 1,08 ; 2,35 ; 4,31 ; 3,33 ; 6,37 ; 3,63 ; 3,43 ; 3,14 ; 1,08 ; 0,98 ; 1,18 
5;21:54; 1,57 ; 1,96 ; 1,86 ; 2,55 ; 2,84 ; 1,18 ; 3,63 ; 1,08 ; 2,06 ; 4,02 ; 3,43 ; 6,67 ; 3,63 ; 3,53 ; 2,94 ; 0,88 ; 0,98 ; 0,88 
5;22:00; 1,37 ; 1,96 ; 1,76 ; 2,65 ; 3,04 ; 0,98 ; 3,43 ; 1,08 ; 2,35 ; 4,22 ; 3,14 ; 6,67 ; 3,63 ; 3,53 ; 3,33 ; 0,98 ; 1,27 ; 0,98 
5;22:06; 1,47 ; 2,06 ; 1,96 ; 2,45 ; 2,94 ; 1,08 ; 3,63 ; 1,27 ; 2,35 ; 4,22 ; 2,94 ; 6,57 ; 3,63 ; 3,63 ; 2,94 ; 1,08 ; 1,27 ; 0,98 
5;22:12; 1,67 ; 2,16 ; 1,67 ; 2,94 ; 2,94 ; 1,08 ; 3,73 ; 0,88 ; 2,25 ; 4,02 ; 3,04 ; 6,57 ; 3,73 ; 3,53 ; 2,94 ; 0,88 ; 0,88 ; 0,88 
5;22:18; 1,86 ; 2,35 ; 1,57 ; 2,84 ; 2,94 ; 1,18 ; 3,63 ; 0,88 ; 2,45 ; 3,82 ; 3,33 ; 6,47 ; 3,82 ; 3,63 ; 3,04 ; 1,08 ; 0,98 ; 0,88 
5;22:24; 1,67 ; 2,25 ; 1,67 ; 2,35 ; 2,84 ; 0,98 ; 3,73 ; 1,18 ; 2,06 ; 4,22 ; 2,84 ; 6,47 ; 3,63 ; 3,53 ; 2,75 ; 0,98 ; 0,98 ; 0,78 
5;22:30; 1,47 ; 1,96 ; 1,57 ; 2,75 ; 2,84 ; 1,08 ; 3,63 ; 1,37 ; 2,25 ; 3,92 ; 2,94 ; 6,57 ; 4,02 ; 3,43 ; 3,24 ; 1,08 ; 1,18 ; 0,88 
5;22:36; 1,57 ; 1,96 ; 1,96 ; 2,84 ; 2,75 ; 1,18 ; 3,63 ; 1,27 ; 1,86 ; 3,82 ; 2,65 ; 6,37 ; 3,73 ; 3,24 ; 3,14 ; 1,08 ; 0,88 ; 0,98 
5;22:42; 1,37 ; 1,86 ; 1,76 ; 2,84 ; 2,75 ; 0,98 ; 3,82 ; 0,88 ; 2,06 ; 3,73 ; 2,84 ; 6,57 ; 3,82 ; 3,33 ; 2,94 ; 1,08 ; 0,88 ; 0,88 
5;22:48; 1,57 ; 1,96 ; 1,57 ; 2,65 ; 2,84 ; 1,18 ; 3,73 ; 1,27 ; 2,25 ; 3,63 ; 2,65 ; 6,37 ; 3,73 ; 3,43 ; 3,04 ; 1,08 ; 1,27 ; 0,78 
5;22:54; 1,57 ; 2,06 ; 1,47 ; 2,45 ; 2,84 ; 0,98 ; 3,73 ; 1,08 ; 1,76 ; 3,53 ; 2,84 ; 6,37 ; 3,82 ; 3,53 ; 3,24 ; 0,98 ; 1,18 ; 0,88 
5;23:00; 1,57 ; 2,35 ; 1,67 ; 2,45 ; 2,94 ; 1,08 ; 3,82 ; 0,88 ; 1,86 ; 3,53 ; 2,45 ; 6,27 ; 4,02 ; 3,63 ; 3,24 ; 1,18 ; 0,88 ; 0,88 
5;23:06; 1,67 ; 2,35 ; 1,47 ; 2,55 ; 2,84 ; 0,98 ; 3,92 ; 1,27 ; 1,96 ; 3,63 ; 2,65 ; 6,47 ; 3,92 ; 3,53 ; 3,53 ; 1,18 ; 0,98 ; 0,88 
5;23:12; 1,76 ; 2,55 ; 1,47 ; 2,45 ; 2,84 ; 1,08 ; 3,82 ; 1,57 ; 2,16 ; 3,63 ; 2,65 ; 6,27 ; 4,22 ; 3,63 ; 3,24 ; 1,08 ; 0,98 ; 0,88 
5;23:18; 1,47 ; 2,35 ; 1,76 ; 2,65 ; 2,84 ; 1,08 ; 3,73 ; 1,18 ; 2,06 ; 3,43 ; 2,45 ; 6,08 ; 4,12 ; 3,53 ; 3,14 ; 1,08 ; 1,18 ; 0,88 
5;23:24; 1,47 ; 2,45 ; 1,76 ; 2,25 ; 2,94 ; 1,08 ; 3,73 ; 0,78 ; 1,96 ; 3,43 ; 2,16 ; 6,27 ; 4,12 ; 3,53 ; 3,14 ; 0,98 ; 1,37 ; 0,88 
5;23:30; 1,57 ; 2,06 ; 1,27 ; 2,45 ; 2,65 ; 0,98 ; 3,92 ; 0,98 ; 2,06 ; 3,73 ; 2,65 ; 6,27 ; 3,82 ; 3,63 ; 3,53 ; 1,27 ; 0,88 ; 0,98 
5;23:36; 1,67 ; 1,96 ; 1,67 ; 2,35 ; 2,75 ; 1,18 ; 3,92 ; 1,08 ; 1,86 ; 3,53 ; 2,65 ; 5,88 ; 3,82 ; 3,53 ; 3,43 ; 1,37 ; 0,88 ; 1,08 
5;23:42; 1,67 ; 2,16 ; 1,57 ; 2,55 ; 2,84 ; 1,08 ; 4,12 ; 1,18 ; 1,86 ; 3,63 ; 2,55 ; 5,88 ; 3,73 ; 3,53 ; 3,53 ; 1,08 ; 1,27 ; 0,78 
5;23:48; 1,47 ; 2,16 ; 1,86 ; 2,75 ; 2,65 ; 0,98 ; 3,92 ; 1,18 ; 2,25 ; 3,73 ; 2,55 ; 6,08 ; 3,92 ; 3,53 ; 3,24 ; 1,08 ; 1,27 ; 0,78 
5;23:54; 1,57 ; 2,06 ; 1,67 ; 2,75 ; 2,84 ; 0,98 ; 3,92 ; 1,47 ; 2,16 ; 3,63 ; 2,65 ; 5,98 ; 4,02 ; 3,73 ; 2,94 ; 0,98 ; 0,98 ; 0,88 
6;00:00; 1,47 ; 2,16 ; 1,47 ; 2,65 ; 2,75 ; 1,08 ; 4,12 ; 1,27 ; 2,45 ; 3,82 ; 2,65 ; 6,08 ; 3,92 ; 3,53 ; 3,04 ; 1,18 ; 0,78 ; 0,88 
6;00:06; 1,67 ; 1,86 ; 1,76 ; 2,84 ; 2,75 ; 1,08 ; 4,02 ; 0,78 ; 2,45 ; 3,82 ; 2,65 ; 5,78 ; 3,92 ; 3,53 ; 3,04 ; 0,88 ; 0,88 ; 1,08 
6;00:12; 1,76 ; 1,76 ; 1,96 ; 2,65 ; 2,65 ; 1,27 ; 3,92 ; 1,27 ; 2,84 ; 3,92 ; 2,75 ; 5,88 ; 4,02 ; 3,53 ; 3,24 ; 1,18 ; 1,08 ; 0,88 
6;00:18; 1,57 ; 1,57 ; 1,37 ; 2,35 ; 2,65 ; 1,08 ; 3,92 ; 1,18 ; 2,65 ; 3,82 ; 2,65 ; 5,88 ; 4,22 ; 3,43 ; 2,84 ; 1,08 ; 1,18 ; 0,88 
6;00:24; 1,37 ; 1,57 ; 1,37 ; 2,35 ; 2,65 ; 1,18 ; 4,22 ; 1,27 ; 2,94 ; 3,73 ; 2,75 ; 5,88 ; 4,31 ; 3,43 ; 3,14 ; 1,37 ; 1,18 ; 0,88 
6;00:30; 1,47 ; 1,76 ; 1,67 ; 2,25 ; 2,75 ; 1,08 ; 4,22 ; 1,08 ; 2,55 ; 3,73 ; 2,84 ; 5,98 ; 4,31 ; 3,63 ; 3,14 ; 1,08 ; 1,08 ; 0,98 
6;00:36; 1,47 ; 1,96 ; 1,86 ; 2,65 ; 2,84 ; 1,08 ; 4,31 ; 1,18 ; 2,65 ; 4,22 ; 3,04 ; 5,88 ; 4,22 ; 3,82 ; 2,84 ; 1,08 ; 1,08 ; 0,78 
6;00:42; 1,76 ; 1,96 ; 1,47 ; 2,25 ; 2,75 ; 0,98 ; 4,31 ; 1,08 ; 2,75 ; 4,22 ; 2,84 ; 5,88 ; 4,51 ; 3,33 ; 2,94 ; 1,08 ; 0,98 ; 0,88 
6;00:48; 1,76 ; 1,67 ; 1,27 ; 2,25 ; 2,84 ; 1,08 ; 4,22 ; 1,57 ; 2,65 ; 4,12 ; 2,65 ; 5,78 ; 4,51 ; 3,53 ; 3,14 ; 1,18 ; 1,08 ; 0,88 
6;00:54; 1,76 ; 1,76 ; 1,27 ; 2,35 ; 2,84 ; 1,18 ; 4,22 ; 1,18 ; 2,75 ; 4,02 ; 3,04 ; 5,59 ; 4,61 ; 3,43 ; 2,65 ; 0,98 ; 1,08 ; 1,08 
6;01:00; 1,67 ; 1,57 ; 1,47 ; 2,45 ; 2,84 ; 1,08 ; 4,51 ; 0,98 ; 2,75 ; 4,61 ; 2,94 ; 5,88 ; 4,51 ; 3,04 ; 2,94 ; 1,08 ; 1,18 ; 1,18 
6;01:06; 1,57 ; 1,57 ; 1,86 ; 2,55 ; 2,84 ; 1,08 ; 4,61 ; 1,27 ; 2,94 ; 4,61 ; 3,04 ; 5,88 ; 4,80 ; 3,33 ; 3,04 ; 1,08 ; 1,08 ; 0,88 
6;01:12; 1,67 ; 1,67 ; 2,16 ; 2,75 ; 2,84 ; 1,08 ; 4,61 ; 1,27 ; 2,45 ; 4,71 ; 3,04 ; 5,78 ; 4,41 ; 3,53 ; 2,94 ; 0,98 ; 0,88 ; 0,98 
6;01:18; 1,57 ; 1,47 ; 2,35 ; 2,84 ; 2,84 ; 1,08 ; 4,61 ; 1,67 ; 2,84 ; 4,71 ; 3,33 ; 5,49 ; 4,71 ; 3,53 ; 2,84 ; 1,08 ; 0,78 ; 0,88 
6;01:24; 1,67 ; 1,37 ; 2,25 ; 2,84 ; 2,94 ; 1,18 ; 4,61 ; 1,57 ; 2,84 ; 4,31 ; 3,24 ; 5,69 ; 4,90 ; 3,43 ; 3,04 ; 0,98 ; 1,08 ; 0,88 
6;01:30; 1,76 ; 1,47 ; 2,35 ; 2,84 ; 3,04 ; 0,98 ; 4,61 ; 1,27 ; 3,04 ; 4,51 ; 3,33 ; 5,69 ; 4,71 ; 3,43 ; 3,04 ; 1,08 ; 0,88 ; 0,78 
6;01:36; 1,86 ; 1,67 ; 1,86 ; 2,94 ; 3,24 ; 0,98 ; 4,80 ; 1,37 ; 2,75 ; 4,41 ; 3,24 ; 6,08 ; 5,20 ; 3,43 ; 2,84 ; 1,08 ; 1,18 ; 0,88 
6;01:42; 1,67 ; 1,67 ; 1,67 ; 3,04 ; 3,04 ; 1,08 ; 4,80 ; 1,57 ; 3,14 ; 4,51 ; 3,33 ; 5,98 ; 5,29 ; 3,53 ; 3,14 ; 1,27 ; 1,27 ; 0,88 
6;01:48; 1,57 ; 1,67 ; 1,67 ; 2,84 ; 3,14 ; 1,08 ; 5,10 ; 1,76 ; 3,04 ; 4,90 ; 3,33 ; 5,98 ; 5,20 ; 3,43 ; 3,14 ; 1,27 ; 0,98 ; 0,88 
6;01:54; 1,57 ; 1,57 ; 1,57 ; 3,04 ; 3,24 ; 1,18 ; 5,10 ; 1,67 ; 3,14 ; 4,71 ; 3,43 ; 5,78 ; 5,00 ; 3,53 ; 3,04 ; 1,27 ; 1,08 ; 0,98 
6;02:00; 1,76 ; 1,67 ; 1,47 ; 3,24 ; 3,24 ; 0,98 ; 5,10 ; 1,37 ; 3,14 ; 4,71 ; 3,53 ; 6,08 ; 5,00 ; 3,73 ; 3,43 ; 1,08 ; 0,88 ; 0,88 
6;02:06; 1,76 ; 1,67 ; 1,47 ; 3,14 ; 3,24 ; 0,98 ; 5,20 ; 1,67 ; 3,33 ; 4,71 ; 3,53 ; 6,08 ; 5,00 ; 3,63 ; 3,14 ; 0,88 ; 1,18 ; 0,88 
6;02:12; 1,96 ; 1,76 ; 1,47 ; 3,43 ; 3,24 ; 1,08 ; 5,20 ; 1,76 ; 3,53 ; 4,90 ; 3,63 ; 6,27 ; 5,20 ; 3,73 ; 3,14 ; 0,98 ; 1,08 ; 0,98 
6;02:18; 1,96 ; 1,57 ; 1,67 ; 3,24 ; 3,43 ; 1,08 ; 5,29 ; 1,86 ; 3,24 ; 5,20 ; 3,73 ; 6,18 ; 5,29 ; 3,73 ; 3,14 ; 0,88 ; 1,27 ; 0,88 
6;02:24; 2,06 ; 1,86 ; 1,57 ; 3,53 ; 3,33 ; 1,08 ; 5,29 ; 1,57 ; 3,14 ; 5,10 ; 3,53 ; 5,98 ; 5,20 ; 3,73 ; 3,53 ; 0,78 ; 1,18 ; 0,78 
6;02:30; 1,86 ; 1,57 ; 1,67 ; 3,63 ; 3,33 ; 0,98 ; 5,39 ; 1,96 ; 3,43 ; 5,10 ; 3,82 ; 6,08 ; 5,49 ; 3,73 ; 3,43 ; 0,98 ; 1,18 ; 0,98 
6;02:36; 1,96 ; 1,57 ; 1,57 ; 3,82 ; 3,33 ; 0,88 ; 5,59 ; 1,67 ; 3,33 ; 5,10 ; 3,82 ; 6,08 ; 5,59 ; 3,82 ; 3,73 ; 0,98 ; 1,27 ; 0,98 
6;02:42; 2,25 ; 1,76 ; 1,86 ; 3,73 ; 3,43 ; 1,08 ; 5,49 ; 1,86 ; 3,43 ; 5,20 ; 3,92 ; 6,37 ; 5,49 ; 3,92 ; 3,63 ; 1,18 ; 0,88 ; 0,88 
6;02:48; 2,25 ; 1,76 ; 1,86 ; 3,92 ; 3,43 ; 1,27 ; 5,59 ; 2,16 ; 3,53 ; 5,39 ; 4,02 ; 6,27 ; 5,59 ; 4,41 ; 4,22 ; 1,18 ; 0,78 ; 0,98 
6;02:54; 2,25 ; 1,76 ; 1,18 ; 3,73 ; 3,53 ; 1,08 ; 5,78 ; 1,86 ; 3,33 ; 5,49 ; 4,02 ; 6,08 ; 5,78 ; 4,12 ; 4,12 ; 1,37 ; 1,18 ; 1,08 
6;03:00; 2,35 ; 1,86 ; 1,37 ; 3,82 ; 3,53 ; 1,18 ; 5,88 ; 2,06 ; 3,24 ; 5,39 ; 4,12 ; 6,47 ; 5,69 ; 4,12 ; 3,92 ; 1,18 ; 1,37 ; 1,37 
6;03:06; 2,25 ; 1,76 ; 1,67 ; 3,82 ; 3,53 ; 1,08 ; 5,78 ; 1,86 ; 3,43 ; 5,29 ; 4,31 ; 6,27 ; 5,78 ; 4,31 ; 3,73 ; 0,98 ; 1,27 ; 1,08 
6;03:12; 2,35 ; 1,86 ; 1,76 ; 3,92 ; 3,53 ; 1,08 ; 5,88 ; 2,16 ; 3,14 ; 5,49 ; 4,41 ; 6,47 ; 5,59 ; 4,41 ; 4,02 ; 0,98 ; 0,88 ; 1,18 
6;03:18; 2,55 ; 1,96 ; 1,37 ; 3,82 ; 3,53 ; 1,08 ; 5,98 ; 1,96 ; 3,43 ; 5,49 ; 4,51 ; 6,37 ; 5,78 ; 4,41 ; 4,02 ; 1,08 ; 0,98 ; 1,08 
6;03:24; 2,65 ; 1,96 ; 1,76 ; 3,73 ; 3,53 ; 1,08 ; 5,88 ; 2,06 ; 3,53 ; 5,59 ; 4,51 ; 6,57 ; 5,78 ; 4,41 ; 4,12 ; 0,69 ; 0,98 ; 1,08 
6;03:30; 2,75 ; 2,06 ; 1,96 ; 3,92 ; 3,63 ; 1,08 ; 6,08 ; 1,96 ; 3,43 ; 5,49 ; 4,51 ; 6,57 ; 5,78 ; 4,51 ; 4,22 ; 0,78 ; 1,47 ; 1,18 
6;03:36; 2,65 ; 2,16 ; 2,06 ; 4,02 ; 3,63 ; 1,08 ; 6,08 ; 2,45 ; 3,63 ; 5,59 ; 4,71 ; 6,76 ; 5,78 ; 4,51 ; 4,12 ; 1,27 ; 1,18 ; 1,18 
6;03:42; 2,75 ; 2,25 ; 1,86 ; 3,92 ; 3,53 ; 1,08 ; 6,08 ; 2,35 ; 3,53 ; 5,59 ; 4,71 ; 6,86 ; 6,08 ; 4,61 ; 3,82 ; 1,18 ; 1,08 ; 1,18 
6;03:48; 2,94 ; 2,55 ; 1,57 ; 3,92 ; 3,73 ; 1,08 ; 6,08 ; 2,25 ; 3,43 ; 5,59 ; 4,71 ; 6,57 ; 5,88 ; 4,80 ; 4,12 ; 1,18 ; 1,08 ; 1,27 
6;03:54; 3,04 ; 2,65 ; 1,27 ; 4,02 ; 3,73 ; 0,98 ; 5,98 ; 2,16 ; 3,53 ; 5,69 ; 4,90 ; 6,67 ; 6,08 ; 5,10 ; 3,82 ; 1,27 ; 1,08 ; 1,27 
6;04:00; 2,94 ; 2,65 ; 1,57 ; 4,12 ; 3,63 ; 1,27 ; 6,18 ; 2,35 ; 3,63 ; 5,69 ; 5,00 ; 6,76 ; 5,88 ; 5,10 ; 3,63 ; 0,69 ; 0,78 ; 1,27 
6;04:06; 2,94 ; 2,84 ; 1,86 ; 4,31 ; 3,63 ; 1,18 ; 6,18 ; 2,55 ; 3,63 ; 5,59 ; 5,10 ; 6,67 ; 5,88 ; 5,10 ; 3,53 ; 0,69 ; 1,27 ; 1,47 
6;04:12; 2,94 ; 3,04 ; 2,16 ; 4,31 ; 3,63 ; 1,08 ; 6,08 ; 2,45 ; 3,63 ; 5,88 ; 5,10 ; 6,76 ; 6,08 ; 5,10 ; 3,33 ; 1,08 ; 1,27 ; 1,47 
6;04:18; 3,24 ; 3,14 ; 1,67 ; 4,31 ; 3,73 ; 0,88 ; 6,08 ; 2,25 ; 3,73 ; 5,69 ; 5,10 ; 6,76 ; 6,08 ; 5,20 ; 3,14 ; 0,88 ; 1,18 ; 1,37 
6;04:24; 3,24 ; 3,24 ; 2,35 ; 4,41 ; 3,73 ; 1,08 ; 6,08 ; 2,35 ; 3,73 ; 5,69 ; 5,20 ; 6,86 ; 5,98 ; 5,10 ; 3,43 ; 1,08 ; 1,27 ; 1,57 
6;04:30; 3,33 ; 3,63 ; 2,25 ; 4,22 ; 3,63 ; 1,18 ; 6,18 ; 2,35 ; 3,73 ; 5,78 ; 5,29 ; 6,67 ; 6,08 ; 5,10 ; 3,63 ; 1,27 ; 1,27 ; 1,57 
6;04:36; 3,33 ; 3,43 ; 2,35 ; 4,12 ; 3,73 ; 1,18 ; 6,18 ; 2,45 ; 3,82 ; 5,88 ; 5,29 ; 6,67 ; 6,27 ; 5,29 ; 3,53 ; 1,08 ; 1,47 ; 1,67 
6;04:42; 3,43 ; 3,63 ; 2,06 ; 4,22 ; 3,63 ; 0,98 ; 6,27 ; 2,55 ; 3,82 ; 5,98 ; 5,29 ; 6,86 ; 6,18 ; 5,29 ; 3,73 ; 0,98 ; 1,37 ; 1,86 
6;04:48; 3,53 ; 3,82 ; 2,35 ; 4,31 ; 3,73 ; 1,08 ; 6,27 ; 2,65 ; 3,82 ; 5,88 ; 5,29 ; 6,86 ; 6,08 ; 5,29 ; 3,73 ; 0,88 ; 1,27 ; 1,86 
6;04:54; 3,53 ; 3,92 ; 2,16 ; 4,22 ; 3,92 ; 1,08 ; 6,27 ; 2,55 ; 3,82 ; 5,98 ; 5,20 ; 6,76 ; 6,37 ; 5,49 ; 3,92 ; 1,27 ; 1,27 ; 2,06 
6;05:00; 3,63 ; 4,12 ; 2,65 ; 4,31 ; 3,82 ; 0,98 ; 6,18 ; 2,94 ; 4,02 ; 5,88 ; 5,29 ; 6,86 ; 6,27 ; 5,59 ; 3,82 ; 1,57 ; 1,57 ; 2,06 
6;05:06; 3,53 ; 4,41 ; 2,84 ; 4,31 ; 3,82 ; 1,08 ; 6,37 ; 3,04 ; 4,02 ; 5,98 ; 5,20 ; 6,96 ; 6,27 ; 5,49 ; 3,63 ; 1,18 ; 1,37 ; 2,16 
6;05:12; 3,63 ; 4,61 ; 2,94 ; 4,22 ; 3,92 ; 1,18 ; 6,37 ; 2,75 ; 3,92 ; 5,98 ; 5,29 ; 6,86 ; 6,27 ; 5,59 ; 3,43 ; 1,27 ; 1,37 ; 2,35 
6;05:18; 3,82 ; 4,61 ; 2,65 ; 4,31 ; 4,02 ; 1,08 ; 6,37 ; 2,84 ; 4,02 ; 6,18 ; 5,29 ; 6,76 ; 6,27 ; 5,69 ; 3,53 ; 0,88 ; 1,67 ; 2,25 
6;05:24; 3,73 ; 4,71 ; 3,04 ; 4,51 ; 4,02 ; 1,08 ; 6,37 ; 2,84 ; 4,02 ; 6,18 ; 5,29 ; 6,86 ; 6,47 ; 5,69 ; 3,53 ; 0,88 ; 1,57 ; 2,35 
6;05:30; 3,73 ; 4,90 ; 3,04 ; 4,51 ; 4,12 ; 1,08 ; 6,37 ; 2,75 ; 3,92 ; 6,08 ; 5,20 ; 6,96 ; 6,47 ; 5,78 ; 3,43 ; 0,78 ; 1,67 ; 2,45 
6;05:36; 3,82 ; 5,10 ; 3,33 ; 4,41 ; 4,02 ; 1,18 ; 6,47 ; 2,75 ; 4,02 ; 6,08 ; 5,39 ; 6,86 ; 6,47 ; 5,78 ; 3,33 ; 0,88 ; 1,47 ; 2,45 
6;05:42; 4,02 ; 5,00 ; 3,63 ; 4,41 ; 4,22 ; 1,18 ; 6,47 ; 2,75 ; 4,12 ; 6,18 ; 5,20 ; 6,86 ; 6,27 ; 5,88 ; 3,24 ; 0,88 ; 1,96 ; 2,65 
6;05:48; 3,92 ; 5,29 ; 3,43 ; 4,51 ; 4,22 ; 1,08 ; 6,57 ; 2,94 ; 4,22 ; 6,27 ; 5,20 ; 6,86 ; 6,47 ; 5,88 ; 3,63 ; 0,98 ; 2,06 ; 2,75 
6;05:54; 4,12 ; 5,39 ; 3,63 ; 4,31 ; 4,22 ; 0,98 ; 6,57 ; 2,94 ; 4,12 ; 6,27 ; 5,29 ; 6,96 ; 6,27 ; 5,98 ; 3,82 ; 1,08 ; 2,06 ; 2,84 
6;06:00; 4,12 ; 5,39 ; 3,53 ; 4,51 ; 4,22 ; 1,18 ; 6,57 ; 2,84 ; 4,12 ; 6,37 ; 5,39 ; 6,76 ; 6,47 ; 5,98 ; 3,92 ; 1,18 ; 2,25 ; 2,84 
6;06:06; 4,02 ; 5,59 ; 3,63 ; 4,41 ; 4,12 ; 1,08 ; 6,57 ; 2,75 ; 4,41 ; 6,27 ; 5,29 ; 6,76 ; 6,57 ; 5,98 ; 3,73 ; 1,18 ; 2,16 ; 2,94 
6;06:12; 4,12 ; 5,69 ; 4,12 ; 4,61 ; 4,22 ; 0,98 ; 6,57 ; 3,04 ; 4,51 ; 6,37 ; 5,20 ; 6,76 ; 6,57 ; 6,08 ; 3,63 ; 1,37 ; 2,06 ; 2,94 
6;06:18; 4,22 ; 5,69 ; 4,22 ; 4,51 ; 4,22 ; 0,98 ; 6,57 ; 2,94 ; 4,61 ; 6,37 ; 5,20 ; 6,96 ; 6,47 ; 5,98 ; 3,92 ; 1,37 ; 2,35 ; 3,04 
6;06:24; 4,31 ; 5,78 ; 4,22 ; 4,71 ; 4,31 ; 1,08 ; 6,57 ; 2,84 ; 4,51 ; 6,37 ; 5,29 ; 7,06 ; 6,57 ; 5,98 ; 4,12 ; 1,27 ; 2,35 ; 3,14 
6;06:30; 4,31 ; 5,78 ; 4,22 ; 4,71 ; 4,41 ; 1,08 ; 6,67 ; 2,84 ; 4,51 ; 6,37 ; 5,29 ; 6,96 ; 6,67 ; 6,08 ; 4,41 ; 1,47 ; 2,65 ; 3,24 
6;06:36; 4,31 ; 5,88 ; 4,41 ; 4,71 ; 4,31 ; 0,98 ; 6,67 ; 3,04 ; 4,80 ; 6,37 ; 5,29 ; 7,06 ; 6,57 ; 5,98 ; 4,51 ; 1,18 ; 2,45 ; 3,43 
6;06:42; 4,31 ; 5,98 ; 4,41 ; 4,80 ; 4,31 ; 1,18 ; 6,67 ; 2,94 ; 4,71 ; 6,47 ; 5,39 ; 7,25 ; 6,67 ; 6,08 ; 4,51 ; 0,98 ; 2,75 ; 3,43 
6;06:48; 4,41 ; 5,98 ; 4,41 ; 4,61 ; 4,31 ; 1,27 ; 6,67 ; 3,04 ; 4,61 ; 6,37 ; 5,29 ; 7,25 ; 6,96 ; 5,98 ; 4,51 ; 0,98 ; 2,75 ; 3,43 
